court_number,county_name,race,adjusted_total,jury_count,expected_count,jury_pool_pct,county_population_pct,representation_gap,court_binomial_p_value
831,Shelby,American Indian/Alaskan Native,1182,1,10.136016301579216,0.08,0.8575309899813212,-0.7775309899813212,4.257323921845737e-4
311,Dubuque,Black/African American,8790,209,260.2471978188427,2.38,2.960718974048268,-0.5807189740482683,4.956911792363827e-4
121,Butler,Asian,945,2,11.855550883095038,0.21,1.254555649004766,-1.044555649004766,5.59846786422586e-4
691,Montgomery,Asian,1452,4,15.495202663011552,0.28,1.0671627178382612,-0.7871627178382612,5.618253817783208e-4
161,Cedar,Hispanic/Latino,2509,44,69.32601231674751,1.75,2.76309335658619,-1.01309335658619,6.601133382827338e-4
621,Mahaska,Hispanic/Latino,1650,22,41.21066254938468,1.33,2.4976159120839196,-1.1676159120839196,6.919239045438603e-4
701,Muscatine,Black/African American,11980,219,269.66893019102895,1.83,2.2509927394910596,-0.42099273949105953,7.322435163824273e-4
601,Lyon,Hispanic/Latino,1394,32,53.87107383654004,2.3,3.864495971057392,-1.5644959710573922,7.476505044498893e-4
111,Buena Vista,Native Hawaiian/Pacific Islander,1329,21,38.935671951043226,1.58,2.929696911289934,-1.349696911289934,0.0010872678317644662
451,Howard,Hispanic/Latino,1013,17,33.46278454208576,1.68,3.3033350979354155,-1.6233350979354155,0.0011404559612022002
471,Ida,Asian,1010,0,6.722616119230214,0,0.6656055563594271,-0.6656055563594271,0.001176644014273322
571,Linn,Asian,17696,363,423.4656092937514,2.05,2.393001860837203,-0.34300186083720297,0.0012900022506631484
551,Kossuth,Hispanic/Latino,1602,48,72.17608156516947,3,4.505373381096721,-1.505373381096721,0.0013231632111819723
881,Union,Hispanic/Latino,755,14,28.958559159509715,1.85,3.835570749603936,-1.985570749603936,0.0013907726246940083
421,Hardin,Hispanic/Latino,742,23,40.62515776188473,3.1,5.475088647154276,-2.3750886471542763,0.001522380615517999
241,Crawford,American Indian/Alaskan Native,2177,5,15.648399582232598,0.23,0.7188056767217547,-0.4888056767217547,0.0017272508970417324
971,Woodbury,American Indian/Alaskan Native,10699,152,191.22799702579837,1.42,1.7873445838470732,-0.3673445838470733,0.0017706058002602554
171,Cerro Gordo,Black/African American,2820,43,65.28757740664288,1.52,2.3151623193844997,-0.7951623193844997,0.001984338594273334
391,Guthrie,Hispanic/Latino,1036,17,32.08420658682635,1.64,3.096931137724551,-1.456931137724551,0.0023563111205215587
